file_path,date,subfolder,lang,tier,field,violation_code,before,after,reason
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,B,title,TITLE_ENDS_WITH_BRAND,Zweedse Riksdag in lentereces: Een tussentijdse beoordeling van het wetgevende werk van de Tidö-regering — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,B,description,DESCRIPTION_NOT_TERMINATED,Met 2.308 gemarkeerde regelovertredingen onder 2.494 gevolgde politici onthult de parlementaire sessie een regering die moeite heeft om coalitie-aritmetiek om te zetten in wetgevend momentum,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Met 2.308 gemarkeerde regelovertredingen onder 2.494 gevolgde politici onthult de parlementaire sessie een regering die moeite heeft om coalitie-aritmetiek om te zetten in wetgevend momentum,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,C,title,TITLE_TOO_LONG,Zweedse Riksdag in lentereces: Een tussentijdse beoordeling van het wetgevende werk van de Tidö-regering — Riksdagsmonitor,,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Title is 122 chars (max 70 for lang=nl)."
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,C,title,TITLE_ENDS_WITH_BRAND,Zweedse Riksdag in lentereces: Een tussentijdse beoordeling van het wetgevende werk van de Tidö-regering — Riksdagsmonitor,,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,C,description,DESCRIPTION_NOT_TERMINATED,Met 2.308 gemarkeerde regelovertredingen onder 2.494 gevolgde politici onthult de parlementaire sessie een regering die moeite heeft om coalitie-aritmetiek om te zetten in wetgevend momentum,,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-13-evening-analysis-nl.html,2026-02-13,evening-analysis,nl,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Met 2.308 gemarkeerde regelovertredingen onder 2.494 gevolgde politici onthult de parlementaire sessie een regering die moeite heeft om coalitie-aritmetiek om te zetten in wetgevend momentum,,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,B,title,TITLE_TOO_LONG,Sveriges Riksdag i vårpause: En midtveisevaluering av Tidö-regjeringens lovgivningsarbeid — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 107 chars (max 70 for lang=nb).
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,B,title,TITLE_ENDS_WITH_BRAND,Sveriges Riksdag i vårpause: En midtveisevaluering av Tidö-regjeringens lovgivningsarbeid — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,B,description,DESCRIPTION_NOT_TERMINATED,Med 2 308 regelbrudd flagget blant 2 494 overvåkede politikere avslører parlamentssesjonen en regjering som sliter med å omsette koalisjonsaritmetikk til lovgivningsmomentum,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Med 2 308 regelbrudd flagget blant 2 494 overvåkede politikere avslører parlamentssesjonen en regjering som sliter med å omsette koalisjonsaritmetikk til lovgivningsmomentum,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,C,title,TITLE_TOO_LONG,Sveriges Riksdag i vårpause: En midtveisevaluering av Tidö-regjeringens lovgivningsarbeid — Riksdagsmonitor,,"non-EN article (lang=no, window 140-200) with long title — translation repair; Title is 107 chars (max 70 for lang=nb)."
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,C,title,TITLE_ENDS_WITH_BRAND,Sveriges Riksdag i vårpause: En midtveisevaluering av Tidö-regjeringens lovgivningsarbeid — Riksdagsmonitor,,"non-EN article (lang=no, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,C,description,DESCRIPTION_NOT_TERMINATED,Med 2 308 regelbrudd flagget blant 2 494 overvåkede politikere avslører parlamentssesjonen en regjering som sliter med å omsette koalisjonsaritmetikk til lovgivningsmomentum,,"non-EN article (lang=no, window 140-200) with long title — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-13-evening-analysis-no.html,2026-02-13,evening-analysis,no,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Med 2 308 regelbrudd flagget blant 2 494 overvåkede politikere avslører parlamentssesjonen en regjering som sliter med å omsette koalisjonsaritmetikk til lovgivningsmomentum,,"non-EN article (lang=no, window 140-200) with long title — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-02-13-evening-analysis-sv.html,2026-02-13,evening-analysis,sv,B,title,TITLE_TOO_LONG,Riksdagen i våruppehåll: En halvtidsbedömning av Tidöregeringens lagstiftningsarbete — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 102 chars (max 70 for lang=sv).
news/2026-02-13-evening-analysis-sv.html,2026-02-13,evening-analysis,sv,B,title,TITLE_ENDS_WITH_BRAND,Riksdagen i våruppehåll: En halvtidsbedömning av Tidöregeringens lagstiftningsarbete — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-13-evening-analysis-sv.html,2026-02-13,evening-analysis,sv,C,title,TITLE_TOO_LONG,Riksdagen i våruppehåll: En halvtidsbedömning av Tidöregeringens lagstiftningsarbete — Riksdagsmonitor,,"non-EN article (lang=sv, window 140-200) with long title — translation repair; Title is 102 chars (max 70 for lang=sv)."
news/2026-02-13-evening-analysis-sv.html,2026-02-13,evening-analysis,sv,C,title,TITLE_ENDS_WITH_BRAND,Riksdagen i våruppehåll: En halvtidsbedömning av Tidöregeringens lagstiftningsarbete — Riksdagsmonitor,,"non-EN article (lang=sv, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,B,title,TITLE_TOO_SHORT,瑞典议会进入春季休会：蒂德政府立法记录的中期评估,,no analysis source on disk — rewrite in place from HTML body; Title is 24 chars (min 30 for lang=zh).
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,B,description,DESCRIPTION_TOO_SHORT,"在 2,494 名被追踪的政治家中标记了 2,308 项违规行为，议会会期揭示了一个难以将联盟算术转化为立法动力的政府",,no analysis source on disk — rewrite in place from HTML body; Description is 59 chars (min 70 for lang=zh).
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,B,description,DESCRIPTION_NOT_TERMINATED,"在 2,494 名被追踪的政治家中标记了 2,308 项违规行为，议会会期揭示了一个难以将联盟算术转化为立法动力的政府",,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,B,description,DESCRIPTION_TRUNCATED_MIDWORD,"在 2,494 名被追踪的政治家中标记了 2,308 项违规行为，议会会期揭示了一个难以将联盟算术转化为立法动力的政府",,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,C,title,TITLE_TOO_SHORT,瑞典议会进入春季休会：蒂德政府立法记录的中期评估,,"non-EN article (lang=zh, window 70-120) with short description — translation repair; Title is 24 chars (min 30 for lang=zh)."
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,C,description,DESCRIPTION_TOO_SHORT,"在 2,494 名被追踪的政治家中标记了 2,308 项违规行为，议会会期揭示了一个难以将联盟算术转化为立法动力的政府",,"non-EN article (lang=zh, window 70-120) with short description — translation repair; Description is 59 chars (min 70 for lang=zh)."
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,C,description,DESCRIPTION_NOT_TERMINATED,"在 2,494 名被追踪的政治家中标记了 2,308 项违规行为，议会会期揭示了一个难以将联盟算术转化为立法动力的政府",,"non-EN article (lang=zh, window 70-120) with short description — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-13-evening-analysis-zh.html,2026-02-13,evening-analysis,zh,C,description,DESCRIPTION_TRUNCATED_MIDWORD,"在 2,494 名被追踪的政治家中标记了 2,308 项违规行为，议会会期揭示了一个难以将联盟算术转化为立法动力的政府",,"non-EN article (lang=zh, window 70-120) with short description — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-02-14-committee-reports-ar.html,2026-02-14,committee-reports,ar,B,title,TITLE_TOO_LONG,تقارير اللجان: أولويات البرلمان هذا الأسبوع — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 61 chars (max 60 for lang=ar).
news/2026-02-14-committee-reports-ar.html,2026-02-14,committee-reports,ar,B,title,TITLE_ENDS_WITH_BRAND,تقارير اللجان: أولويات البرلمان هذا الأسبوع — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-14-committee-reports-ar.html,2026-02-14,committee-reports,ar,B,description,DESCRIPTION_TOO_SHORT,تقرير لجنة الشؤون الاجتماعية حول تحسين ظروف إرسال الموظفين الحكوميين في مهام خارجية.,,no analysis source on disk — rewrite in place from HTML body; Description is 84 chars (min 120 for lang=ar).
news/2026-02-14-committee-reports-ar.html,2026-02-14,committee-reports,ar,C,title,TITLE_TOO_LONG,تقارير اللجان: أولويات البرلمان هذا الأسبوع — Riksdagsmonitor,,"non-EN article (lang=ar, window 120-170) with short description + long title — translation repair; Title is 61 chars (max 60 for lang=ar)."
news/2026-02-14-committee-reports-ar.html,2026-02-14,committee-reports,ar,C,title,TITLE_ENDS_WITH_BRAND,تقارير اللجان: أولويات البرلمان هذا الأسبوع — Riksdagsmonitor,,"non-EN article (lang=ar, window 120-170) with short description + long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-14-committee-reports-ar.html,2026-02-14,committee-reports,ar,C,description,DESCRIPTION_TOO_SHORT,تقرير لجنة الشؤون الاجتماعية حول تحسين ظروف إرسال الموظفين الحكوميين في مهام خارجية.,,"non-EN article (lang=ar, window 120-170) with short description + long title — translation repair; Description is 84 chars (min 120 for lang=ar)."
news/2026-02-14-committee-reports-da.html,2026-02-14,committee-reports,da,B,title,TITLE_TOO_LONG,Civilretsreformer og forældrepenge dominerer riksdagen — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 72 chars (max 70 for lang=da).
news/2026-02-14-committee-reports-da.html,2026-02-14,committee-reports,da,B,title,TITLE_ENDS_WITH_BRAND,Civilretsreformer og forældrepenge dominerer riksdagen — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-14-committee-reports-da.html,2026-02-14,committee-reports,da,B,description,DESCRIPTION_TOO_SHORT,Udvalgsbetænkning om forbedrede vilkår for udsendelse af statsligt personale til internationale operationer.,,no analysis source on disk — rewrite in place from HTML body; Description is 108 chars (min 140 for lang=da).
news/2026-02-14-committee-reports-da.html,2026-02-14,committee-reports,da,C,title,TITLE_TOO_LONG,Civilretsreformer og forældrepenge dominerer riksdagen — Riksdagsmonitor,,"non-EN article (lang=da, window 140-200) with short description + long title — translation repair; Title is 72 chars (max 70 for lang=da)."
news/2026-02-14-committee-reports-da.html,2026-02-14,committee-reports,da,C,title,TITLE_ENDS_WITH_BRAND,Civilretsreformer og forældrepenge dominerer riksdagen — Riksdagsmonitor,,"non-EN article (lang=da, window 140-200) with short description + long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-14-committee-reports-da.html,2026-02-14,committee-reports,da,C,description,DESCRIPTION_TOO_SHORT,Udvalgsbetænkning om forbedrede vilkår for udsendelse af statsligt personale til internationale operationer.,,"non-EN article (lang=da, window 140-200) with short description + long title — translation repair; Description is 108 chars (min 140 for lang=da)."
